Test,Value,Num DF,Den DF,F Value,Pr > F
Roy's greatest root,0.28696169475104977,20,573,8.221452554617576,2.600461993306819e-21
Wilks' lambda,0.7243471060331227,40,1144.0,5.004130953518867,5.869899406233424e-21
Pillai's trace,0.29557258568967515,40.0,1146.0,4.968328078339273,9.556705827279862e-21
Hotelling-Lawley trace,0.3530533912734171,40,1039.718978102193,5.040707113238134,5.596333192094882e-21
Roy's greatest root,0.2370367963465619,20,573,6.791104215328999,5.708463001502217e-17
Wilks' lambda,0.7486078193713939,40,1144.0,4.455128787826688,1.1218169521678131e-17
Pillai's trace,0.2648577509444985,40.0,1146.0,4.37322909328638,3.41310620854932e-17
Hotelling-Lawley trace,0.31782544097989884,40,1039.718978102193,4.537741318209648,5.1924814690342525e-18
Roy's greatest root,0.24415220593386336,20,573,6.994960700005185,1.3621119255752939e-17
Wilks' lambda,0.7012262190379887,40,1144.0,5.553637144487715,2.854464091825919e-24
Pillai's trace,0.3199407600986247,40.0,1146.0,5.4559402187292445,1.1008092315456389e-23
Hotelling-Lawley trace,0.39588765264117803,40,1039.718978102193,5.652271741432179,1.3044107183490666e-24
Roy's greatest root,0.2927915687015736,20,573,8.388478443300082,8.177147356470529e-22
Wilks' lambda,0.7433119023204281,40,1144.0,4.572674676320466,2.242852968802282e-18
Pillai's trace,0.27049954469400944,40.0,1146.0,4.480953983971193,7.831412824418392e-18
Hotelling-Lawley trace,0.326749309283137,40,1039.718978102193,4.6651515273893045,9.252544231604123e-19
Roy's greatest root,0.253431970168427,20,573,7.260825945325434,2.1091924606051285e-18
Wilks' lambda,0.7632010628851401,40,1144.0,4.1375782781368695,8.436800786203714e-16
Pillai's trace,0.24900535131373408,40.0,1146.0,4.07425763436283,1.975367979529003e-15
Hotelling-Lawley trace,0.29427700489167974,40,1039.718978102193,4.201529367752577,4.792098350096834e-16
Roy's greatest root,0.22234509710168648,20,573,6.370187031963318,1.1064393367006975e-15
Wilks' lambda,0.7701580142978174,40,1144.0,3.9893811505637116,6.228202331261047e-15
Pillai's trace,0.2394617856549215,40.0,1146.0,3.8968652330933025,2.145884360821183e-14
Hotelling-Lawley trace,0.28594415907004317,40,1039.718978102193,4.08255746082615,2.3495036558966956e-15
Roy's greatest root,0.23213671428439292,20,573,6.6507168642478565,1.533115462684838e-16
Wilks' lambda,0.7417735343789829,40,1144.0,4.60705535015407,1.3993117288073377e-18
Pillai's trace,0.2735400059943084,40.0,1146.0,4.539300765118742,3.5217870453460885e-18
Hotelling-Lawley trace,0.3274758588564284,40,1039.718978102193,4.6755248128263895,8.038625316179759e-19
Roy's greatest root,0.24225935363423948,20,573,6.94073048162096,1.9937423345095578e-17
Wilks' lambda,0.7289467882136579,40,1144.0,4.897941496210291,2.5476697514887652e-20
Pillai's trace,0.2874118102101238,40.0,1146.0,4.808130998223425,8.734724585818203e-20
Hotelling-Lawley trace,0.34940083073376305,40,1039.718978102193,4.9885578113227504,1.1394604300212603e-20
Roy's greatest root,0.2645826644896177,20,573,7.5802933376275465,2.255814066497865e-19
Wilks' lambda,0.743375003312004,40,1144.0,4.571266724022827,2.2865860348189223e-18
Pillai's trace,0.27105574730305115,40.0,1146.0,4.491612235685891,6.768308092307727e-18
Hotelling-Lawley trace,0.3258035917186856,40,1039.718978102193,4.651649078830321,1.1110823746536698e-18
Roy's greatest root,0.24730865265550434,20,573,7.085392898580199,7.218735230114094e-18
Wilks' lambda,0.7032158398623924,40,1144.0,5.505287180682421,5.594350987821004e-24
Pillai's trace,0.31871821818875357,40.0,1146.0,5.431140127665367,1.5543354719787128e-23
Hotelling-Lawley trace,0.3908474276407726,40,1039.718978102193,5.580310110019357,3.49594865229489e-24
Roy's greatest root,0.27908584894699184,20,573,7.995809572331316,1.2459895779272998e-20
Wilks' lambda,0.7379806302966857,40,1144.0,4.692280999323444,4.338108237035404e-19
Pillai's trace,0.2758103771905556,40.0,1146.0,4.583003633691823,1.933962123816783e-18
Hotelling-Lawley trace,0.33636162254865576,40,1039.718978102193,4.802390984790947,1.436134426981278e-19
Roy's greatest root,0.26614658483733356,20,573,7.625099655589606,1.6496585987702838e-19
Wilks' lambda,0.7351365245349047,40,1144.0,4.756619636048543,1.7893460149833802e-19
Pillai's trace,0.2813962157605602,40.0,1146.0,4.691018171537339,4.38399766906046e-19
Hotelling-Lawley trace,0.3378021998386498,40,1039.718978102193,4.822958775307422,1.0858497715132161e-19
Roy's greatest root,0.24660717874295052,20,573,7.065295670985532,8.312381760166882e-18
Wilks' lambda,0.723216970649931,40,1144.0,5.03037646092087,4.082223378717242e-21
Pillai's trace,0.2943626363093767,40.0,1146.0,4.94447982308234,1.3290242005447252e-20
Hotelling-Lawley trace,0.35840340162071127,40,1039.718978102193,5.1170916938145545,1.9735390897498065e-21
Roy's greatest root,0.26755177229071414,20,573,7.66535827612896,1.2454735380888779e-19
Wilks' lambda,0.7493730116424728,40,1144.0,4.438248016273396,1.4129867965483004e-17
Pillai's trace,0.2626711779217256,40.0,1146.0,4.331666609004418,6.015266605595702e-17
Hotelling-Lawley trace,0.31837655624987626,40,1039.718978102193,4.545609846682267,4.668455834728188e-18
Roy's greatest root,0.2554615985912892,20,573,7.3189747996404355,1.403418894588898e-18
Wilks' lambda,0.7692037732525551,40,1144.0,4.009589375902695,4.745638995736993e-15
Pillai's trace,0.24104855133606723,40.0,1146.0,3.9262260484927127,1.4478246250792787e-14
Hotelling-Lawley trace,0.28671713507886154,40,1039.718978102193,4.093593598028967,2.027932651312779e-15
Roy's greatest root,0.22834791488040582,20,573,6.542167761323626,3.2928167883290666e-16
Wilks' lambda,0.7785214305142517,40,1144.0,3.813859636502375,6.534442358912117e-14
Pillai's trace,0.2313395582696155,40.0,1146.0,3.7474001159544454,1.5763660814855024e-13
Hotelling-Lawley trace,0.2718198528743097,40,1039.718978102193,3.8808981864212484,3.419836798950569e-14
Roy's greatest root,0.21210181919685717,20,573,6.076717119989958,8.767147964409252e-15
Wilks' lambda,0.7627302991674089,40,1144.0,4.147679677515628,7.358883959407397e-16
Pillai's trace,0.24844177244001614,40.0,1146.0,4.0637283239633,2.276991575883809e-15
Hotelling-Lawley trace,0.296431949107008,40,1039.718978102193,4.232296506387493,3.1732625984533234e-16
Roy's greatest root,0.2337759063202699,20,573,6.697679716075732,1.101550098538718e-16
Wilks' lambda,0.7443546243731737,40,1144.0,4.549431721606355,3.084705286470359e-18
Pillai's trace,0.27006752880549684,40.0,1146.0,4.472680193657995,8.770258107342215e-18
Hotelling-Lawley trace,0.32407029465463644,40,1039.718978102193,4.626901992253432,1.5537020615460092e-18
Roy's greatest root,0.24498097104637925,20,573,7.018704820478765,1.1528993726317299e-17
Wilks' lambda,0.7030401481589884,40,1144.0,5.509548417901177,5.272287606873193e-24
Pillai's trace,0.31737315669545785,40.0,1146.0,5.403896280097056,2.2704133134825428e-23
Hotelling-Lawley trace,0.3933581143420362,40,1039.718978102193,5.616156349219962,2.139460607805145e-24
Roy's greatest root,0.2948976488643601,20,573,8.448817639963917,5.387136209052767e-22
Wilks' lambda,0.7391756626555855,40,1144.0,4.665358138859729,6.281743310430207e-19
Pillai's trace,0.2783159459995642,40.0,1146.0,4.631367662585958,9.954936888244136e-19
Hotelling-Lawley trace,0.3291947245869271,40,1039.718978102193,4.7000658565568445,5.762758272783912e-19
Roy's greatest root,0.22315179916265374,20,573,6.393299046010029,9.400883206743127e-16
Wilks' lambda,0.7309914909205936,40,1144.0,4.851059079402531,4.8666668429081245e-20
Pillai's trace,0.2858901503553122,40.0,1146.0,4.778429345924083,1.3155230678258438e-19
Hotelling-Lawley trace,0.34491081077561925,40,1039.718978102193,4.924451712639029,2.7289733372198565e-20
Roy's greatest root,0.2539826861565448,20,573,7.2766039583850075,1.8884228174519515e-18
Wilks' lambda,0.7242379017892496,40,1144.0,5.0066643582044446,5.6677127440788804e-21
Pillai's trace,0.28917407231920944,40.0,1146.0,4.842595051839284,5.42942403019081e-20
Hotelling-Lawley trace,0.36224301911588475,40,1039.718978102193,5.171911694693816,9.335610741854114e-22
Roy's greatest root,0.30064665439467136,20,573,8.613526648407333,1.7272623958026887e-22
Wilks' lambda,0.7424873836991721,40,1144.0,4.591088389111805,1.742162863149018e-18
Pillai's trace,0.2712909666547179,40.0,1146.0,4.496121698176628,6.3630772007038644e-18
Hotelling-Lawley trace,0.32826721544091586,40,1039.718978102193,4.686823378038143,6.89667559734327e-19
Roy's greatest root,0.25569137667357705,20,573,7.325557941697983,1.340179254986494e-18
Wilks' lambda,0.7172443738086706,40,1144.0,5.170108657224535,5.889937977027026e-22
Pillai's trace,0.30083520028586475,40.0,1146.0,5.072449999929412,2.2612788410081657e-21
Hotelling-Lawley trace,0.369017955053905,40,1039.718978102193,5.268640599212577,2.4892922629334293e-22
Roy's greatest root,0.27851200689620637,20,573,7.979368997576312,1.396905175160125e-20
Wilks' lambda,0.7480114778752104,40,1144.0,4.468302528002755,9.368716591071279e-18
Pillai's trace,0.26681790290672946,40.0,1146.0,4.410576898467941,2.0498983284359556e-17
Hotelling-Lawley trace,0.31705281049499434,40,1039.718978102193,4.5267101142121025,6.027435688694502e-18
Roy's greatest root,0.2313656116859816,20,573,6.628624774803373,1.7911272866468e-16
Wilks' lambda,0.7474304846261899,40,1144.0,4.481152370770483,7.858400218671924e-18
Pillai's trace,0.2680439930619165,40.0,1146.0,4.4339812157240575,1.488859112210568e-17
Hotelling-Lawley trace,0.3172134968568767,40,1039.718978102193,4.529004307972483,5.843406919872914e-18
Roy's greatest root,0.22533405080170582,20,573,6.455820555468871,6.0504668308010045e-16
Wilks' lambda,0.7089514798327405,40,1144.0,5.3670457702873025,3.825236257938955e-23
Pillai's trace,0.3100000059576685,40.0,1146.0,5.255325563311651,1.7896053757640123e-22
Hotelling-Lawley trace,0.383802054325417,40,1039.718978102193,5.479720045559026,1.3862129927287226e-23
Roy's greatest root,0.29237138907691007,20,573,8.376440297053474,8.887480613736619e-22
Wilks' lambda,0.7679781289310079,40,1144.0,4.035600418895152,3.3432662091789314e-15
Pillai's trace,0.2416131215386336,40.0,1146.0,3.936685388677928,1.2582924249397549e-14
Hotelling-Lawley trace,0.2896314520166925,40,1039.718978102193,4.135202653434919,1.1636264251702023e-15
Roy's greatest root,0.23691692826357433,20,573,6.787669994751404,5.848040557529796e-17
Wilks' lambda,0.7140067661853365,40,1144.0,5.246586013316349,2.0384084140568168e-22
Pillai's trace,0.30438191091130656,40.0,1146.0,5.142986975502113,8.50676140417265e-22
Hotelling-Lawley trace,0.37479274621965936,40,1039.718978102193,5.351089972667652,8.060806043197229e-23
Roy's greatest root,0.28415997679414723,20,573,8.141183335152318,4.5383516433105035e-21
Wilks' lambda,0.7502124701962491,40,1144.0,4.419758585792968,1.8190658219996588e-17
Pillai's trace,0.2636800179712672,40.0,1146.0,4.350829681779124,4.6325909965267344e-17
Hotelling-Lawley trace,0.314437644011071,40,1039.718978102193,4.489372168667187,9.981465218000176e-18
Roy's greatest root,0.23595690991201804,20,573,6.7601654689793165,7.096470299923582e-17
Wilks' lambda,0.7152978342556544,40,1144.0,5.2160267271237295,3.1151477957789555e-22
Pillai's trace,0.3005640284497417,40.0,1146.0,5.06706905069794,2.4362789012207793e-21
Hotelling-Lawley trace,0.3758438655398799,40,1039.718978102193,5.366097291008902,6.564648644479898e-23
Roy's greatest root,0.30254944498592284,20,573,8.668041598846688,1.1860412417086769e-22
Wilks' lambda,0.783305282294173,40,1144.0,3.7147280576928288,2.441992613636544e-13
Pillai's trace,0.22310873562528238,40.0,1146.0,3.5973305760573298,1.1481739342102912e-12
Hotelling-Lawley trace,0.268453059796168,40,1039.718978102193,3.8328289191736586,6.452296659052207e-14
Roy's greatest root,0.23336461602487776,20,573,6.685896249112748,1.196806196583372e-16
Wilks' lambda,0.7090574823264236,40,1144.0,5.364506677037043,3.96263073596888e-23
Pillai's trace,0.3125192231632443,40.0,1146.0,5.305942364813744,8.859882033270531e-23
Hotelling-Lawley trace,0.3798927715988792,40,1039.718978102193,5.423905401841138,2.9761546927539104e-23
Roy's greatest root,0.2651095933142434,20,573,7.595389848453072,2.0300394157504202e-19
Wilks' lambda,0.7273329145582449,40,1144.0,4.9350850712494685,1.5250317925334715e-20
Pillai's trace,0.28806455170545003,40.0,1146.0,4.820888202638089,7.325358739050278e-20
Hotelling-Lawley trace,0.3537164536741974,40,1039.718978102193,5.0501739628499696,4.9184123175905606e-21
Roy's greatest root,0.2774020891286959,20,573,7.9475698535371375,1.7427366063366518e-20
Wilks' lambda,0.7306908463644225,40,1144.0,4.857940132170102,4.4257880102902695e-20
Pillai's trace,0.2880055418407784,40.0,1146.0,4.8197345116469394,7.442874699872517e-20
Hotelling-Lawley trace,0.34298057335370896,40,1039.718978102193,4.896892817176312,3.9714691579685434e-20
Roy's greatest root,0.23330972238852768,20,573,6.684323546431318,1.2101283729664919e-16
Wilks' lambda,0.7351514499937971,40,1144.0,4.756281021888041,1.7977110366493363e-19
Pillai's trace,0.2767784640319263,40.0,1146.0,4.601673568372583,1.4967653130947276e-18
Hotelling-Lawley trace,0.34403609757229403,40,1039.718978102193,4.91196302629575,3.234829723640869e-20
Roy's greatest root,0.28761379861864644,20,573,8.24013533042422,2.2845214689000034e-21
Wilks' lambda,0.7407285245745774,40,1144.0,4.63047112713536,1.0145500816721858e-18
Pillai's trace,0.2741582546275097,40.0,1146.0,4.551190174961771,2.9920779638056765e-18
Hotelling-Lawley trace,0.3299247809630294,40,1039.718978102193,4.7104892102451075,5.002808693317748e-19
Roy's greatest root,0.2493134835769399,20,573,7.142831304479327,4.824167923350103e-18
Wilks' lambda,0.7715802805328901,40,1144.0,3.9593310332312748,9.32689169715855e-15
Pillai's trace,0.23706405384046192,40.0,1146.0,3.852598931529528,3.879646972829164e-14
Hotelling-Lawley trace,0.2848380014869879,40,1039.718978102193,4.066764335664096,2.90004808898401e-15
Roy's greatest root,0.23770675653488157,20,573,6.8102985747243565,4.987545380487278e-17
Wilks' lambda,0.7256301322086861,40,1144.0,4.974409162030454,8.854801725271642e-21
Pillai's trace,0.2924715486135336,40.0,1146.0,4.9072739379387595,2.2226138373017242e-20
Hotelling-Lawley trace,0.3531664075044131,40,1039.718978102193,5.042320698416959,5.4745150771722215e-21
Roy's greatest root,0.2555482221274985,20,573,7.3214565639528315,1.37923480664623e-18
Wilks' lambda,0.7519018456702857,40,1144.0,4.382643276719795,3.019242811364943e-17
Pillai's trace,0.25983249361332245,40.0,1146.0,4.277864581829247,1.2512560717613382e-16
Hotelling-Lawley trace,0.3143546147774098,40,1039.718978102193,4.488186721765762,1.0142523936145805e-17
Roy's greatest root,0.2525633356511912,20,573,7.2359395664066275,2.511114587341939e-18
Wilks' lambda,0.7402487859363663,40,1144.0,4.641237344656735,8.75069577339589e-19
Pillai's trace,0.2757029608260765,40.0,1146.0,4.5809333590523895,1.989692704705931e-18
Hotelling-Lawley trace,0.32934801371244465,40,1039.718978102193,4.702254436540714,5.594172757774088e-19
Roy's greatest root,0.23929544319341167,20,573,6.855814447491244,3.621444133681225e-17
Wilks' lambda,0.7246788578758231,40,1144.0,4.996438229749763,6.529070064805866e-21
Pillai's trace,0.29100769165589524,40.0,1146.0,4.878530070167333,3.3059927387512366e-20
Hotelling-Lawley trace,0.35827537918451074,40,1039.718978102193,5.115263858079902,2.0234020693784674e-21
Roy's greatest root,0.28133408629966733,20,573,8.060221572485469,7.963004573133553e-21
Wilks' lambda,0.7380758531874654,40,1144.0,4.6901333274542365,4.468168692257011e-19
Pillai's trace,0.2771778195065843,40.0,1146.0,4.6093814084685745,1.3464531787781458e-18
Hotelling-Lawley trace,0.3342074843028803,40,1039.718978102193,4.771635353357373,2.181151699000299e-19
Roy's greatest root,0.2522908986318089,20,573,7.228134245801325,2.65233412533479e-18
Wilks' lambda,0.754946009116971,40,1144.0,4.31607826706964,7.480339414788862e-17
Pillai's trace,0.2560336870457289,40.0,1146.0,4.206139235243631,3.315144564781714e-16
Hotelling-Lawley trace,0.310054350766244,40,1039.718978102193,4.426789856799527,2.322236543398445e-17
Roy's greatest root,0.2524424778169642,20,573,7.232476989456025,2.5728083275095992e-18
Wilks' lambda,0.7402903681033233,40,1144.0,4.640303750116411,8.863658681992055e-19
Pillai's trace,0.2725792051737743,40.0,1146.0,4.520840695919861,4.535569002715697e-18
Hotelling-Lawley trace,0.3334368097372401,40,1039.718978102193,4.760632074926871,2.5327534507270623e-19
Roy's greatest root,0.26875042323761184,20,573,7.699699625757579,9.800706374304237e-20
Wilks' lambda,0.7154541048866438,40,1144.0,5.212333450092237,3.278946899233045e-22
Pillai's trace,0.3031719645679658,40.0,1146.0,5.118890425841346,1.1881106720374177e-21
Hotelling-Lawley trace,0.3716797818930381,40,1039.718978102193,5.306644736303093,1.480453534114338e-22
Roy's greatest root,0.27804917855057876,20,573,7.966108965474081,1.5318664815483198e-20
Wilks' lambda,0.7479070037609276,40,1144.0,4.4706120805006355,9.077372441105407e-18
Pillai's trace,0.2661850825319236,40.0,1146.0,4.398510208734565,2.417114754548821e-17
Hotelling-Lawley trace,0.3182225981965796,40,1039.718978102193,4.543411716106057,4.809289155385046e-18
Roy's greatest root,0.2395748024980917,20,573,6.8638180915703275,3.423286765928357e-17
Wilks' lambda,0.7428728932329921,40,1144.0,4.582475111124225,1.9607146716898176e-18
Pillai's trace,0.27375683360598047,40.0,1146.0,4.543469561820193,3.326169182423392e-18
Hotelling-Lawley trace,0.3237396089139659,40,1039.718978102193,4.622180638468294,1.6563092112891986e-18
Roy's greatest root,0.22364469807327472,20,573,6.4074205997993205,8.510162078085087e-16
Wilks' lambda,0.7103808275439486,40,1144.0,5.33285624552276,6.151574403821088e-23
