iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
13,GradientBoosting,5,undersampling,0.342,0.3939,0.3481,0.3932,0.3472,0.4059,0.3481,0.3932
13,LogisticRegression,5,base,0.4406,0.4897,0.4876,0.5513,0.4489,0.516,0.4876,0.5513
13,LogisticRegression,5,undersampling,0.387,0.4506,0.3902,0.453,0.3924,0.457,0.3902,0.453
13,XGBoost,5,base,0.326,0.3917,0.3429,0.3878,0.3151,0.3973,0.3429,0.3878
13,XGBoost,5,undersampling,0.354,0.3597,0.3606,0.359,0.3572,0.365,0.3606,0.359
13,Lgbm,5,base,0.3413,0.3797,0.3562,0.3726,0.3311,0.3887,0.3562,0.3726
13,Lgbm,5,undersampling,0.3324,0.3935,0.3397,0.3932,0.3329,0.4073,0.3397,0.3932
13,KNN,5,base,0.44,0.461,0.4762,0.4905,0.4454,0.4903,0.4762,0.4905
13,KNN,5,undersampling,0.3878,0.3882,0.39,0.3846,0.3944,0.3951,0.39,0.3846
14,AdaBoost,95,base,0.3967,0.4392,0.4686,0.5019,0.3958,0.5607,0.4686,0.5019
14,AdaBoost,95,undersampling,0.3536,0.4212,0.3598,0.4255,0.3582,0.4247,0.3598,0.4255
14,RandomForest,95,base,0.3461,0.3459,0.3667,0.3536,0.3374,0.3414,0.3667,0.3536
14,RandomForest,95,undersampling,0.3467,0.3429,0.3508,0.3475,0.3489,0.3397,0.3508,0.3475
14,SVM,95,base,0.3621,0.3827,0.5076,0.5399,0.3558,0.5737,0.5076,0.5399
14,SVM,95,undersampling,0.4049,0.4177,0.4062,0.4184,0.411,0.4171,0.4062,0.4184
14,GradientBoosting,95,base,0.361,0.3479,0.3838,0.3726,0.3502,0.3353,0.3838,0.3726
14,GradientBoosting,95,undersampling,0.3521,0.3166,0.3531,0.3191,0.3553,0.3144,0.3531,0.3191
14,LogisticRegression,95,base,0.4426,0.4821,0.4952,0.5437,0.4528,0.5418,0.4952,0.5437
14,LogisticRegression,95,undersampling,0.3806,0.4444,0.3819,0.4468,0.3847,0.4446,0.3819,0.4468
14,XGBoost,95,base,0.3544,0.3231,0.3714,0.3308,0.3467,0.3194,0.3714,0.3308
14,XGBoost,95,undersampling,0.3423,0.3333,0.3421,0.3333,0.3479,0.3333,0.3421,0.3333
14,Lgbm,95,base,0.3427,0.3197,0.3571,0.3194,0.3335,0.3209,0.3571,0.3194
14,Lgbm,95,undersampling,0.3312,0.365,0.3333,0.3688,0.3347,0.3621,0.3333,0.3688
14,KNN,95,base,0.4445,0.4246,0.4743,0.4601,0.4528,0.4365,0.4743,0.4601
14,KNN,95,undersampling,0.4016,0.3468,0.4017,0.3475,0.4152,0.3463,0.4017,0.3475
15,AdaBoost,88,base,0.4246,0.442,0.499,0.5057,0.4399,0.5247,0.499,0.5057
15,AdaBoost,88,undersampling,0.3428,0.3344,0.3459,0.3419,0.3444,0.334,0.3459,0.3419
15,RandomForest,88,base,0.3649,0.3397,0.3914,0.3688,0.3511,0.3281,0.3914,0.3688
